card_id,customer_id,product_id,linked_account_id,issue_year,card_status,closing_year,issue_channel
K0000380,C0000761,P009,A0000484,2019,CLOSED,2019,BRANCH
K0000381,C0000764,P009,A0000485,2015,ACTIVE,,REMOTE_ASSISTED
K0000382,C0000765,P009,A0000486,2013,CLOSED,2022,BRANCH
K0000383,C0000766,P009,A0000487,2018,ACTIVE,,BRANCH
K0000384,C0000766,P009,A0000488,2020,CLOSED,2025,BRANCH
K0000385,C0000773,P009,A0000489,2015,ACTIVE,,BRANCH
K0000386,C0000780,P009,A0000490,2019,CLOSED,2022,BRANCH
K0000387,C0000780,P009,A0000491,2018,CLOSED,2021,BRANCH
K0000388,C0000783,P009,A0000492,1996,ACTIVE,,BRANCH
K0000389,C0000783,P009,A0000494,2001,CLOSED,2002,BRANCH
K0000390,C0000783,P009,A0000495,1997,ACTIVE,,BRANCH
K0000391,C0000783,P009,A0000496,2004,ACTIVE,,BRANCH
K0000392,C0000786,P009,A0000498,2016,CLOSED,2023,BRANCH
K0000393,C0000787,P009,A0000500,2020,CLOSED,2020,BRANCH
K0000394,C0000787,P009,A0000501,2020,ACTIVE,,REMOTE_ASSISTED
K0000395,C0000790,P009,A0000502,2014,CLOSED,2014,BRANCH
K0000396,C0000790,P009,A0000503,2018,ACTIVE,,BRANCH
K0000397,C0000795,P009,A0000504,2015,CLOSED,2016,BRANCH
K0000398,C0000795,P009,A0000505,2019,CLOSED,2019,DIGITAL
K0000399,C0000802,P009,A0000506,2016,CLOSED,2018,BRANCH
K0000400,C0000802,P009,A0000507,2018,CLOSED,2019,BRANCH
K0000401,C0000808,P009,A0000508,2000,CLOSED,2001,BRANCH
K0000402,C0000819,P009,A0000509,2018,ACTIVE,,BRANCH
K0000403,C0000821,P009,A0000510,2015,ACTIVE,,BRANCH
K0000404,C0000821,P009,A0000511,2018,CLOSED,2026,BRANCH
K0000405,C0000826,P009,A0000512,2002,CLOSED,2011,BRANCH
K0000406,C0000828,P009,A0000515,2016,CLOSED,2017,BRANCH
K0000407,C0000828,P009,A0000516,2017,CLOSED,2017,BRANCH
K0000408,C0000835,P009,A0000518,2015,ACTIVE,,REMOTE_ASSISTED
K0000409,C0000835,P009,A0000519,2019,ACTIVE,,BRANCH
K0000410,C0000835,P009,A0000520,2017,CLOSED,2017,BRANCH
K0000411,C0000854,P009,A0000524,2000,CLOSED,2003,BRANCH
K0000412,C0000856,P009,A0000528,2018,CLOSED,2022,REMOTE_ASSISTED
K0000413,C0000856,P009,A0000529,2016,ACTIVE,,BRANCH
K0000414,C0000856,P009,A0000530,2017,CLOSED,2017,BRANCH
K0000415,C0000856,P009,A0000534,2018,CLOSED,2019,REMOTE_ASSISTED
K0000416,C0000860,P009,A0000535,2020,ACTIVE,,BRANCH
K0000417,C0000860,P009,A0000536,2020,CLOSED,2025,DIGITAL
K0000418,C0000863,P009,A0000537,2012,CLOSED,2013,BRANCH
K0000419,C0000863,P009,A0000538,2014,CLOSED,2014,BRANCH
K0000420,C0000866,P009,A0000539,2007,CLOSED,2009,BRANCH
K0000421,C0000882,P009,A0000540,2020,CLOSED,2023,DIGITAL
K0000422,C0000884,P009,A0000541,2018,CLOSED,2024,DIGITAL
K0000423,C0000886,P009,A0000542,2018,CLOSED,2020,BRANCH
K0000424,C0000886,P009,A0000543,2015,CLOSED,2021,BRANCH
K0000425,C0000897,P009,A0000544,2011,CLOSED,2012,BRANCH
K0000426,C0000897,P009,A0000545,1998,CLOSED,2004,BRANCH
K0000427,C0000899,P009,A0000546,2017,CLOSED,2018,BRANCH
K0000428,C0000900,P009,A0000547,1999,CLOSED,2000,BRANCH
K0000429,C0000900,P009,A0000548,2011,CLOSED,2013,BRANCH
K0000430,C0000900,P009,A0000549,2001,CLOSED,2008,BRANCH
K0000431,C0000900,P009,A0000550,2013,CLOSED,2015,BRANCH
K0000432,C0000900,P009,A0000552,2004,CLOSED,2006,BRANCH
K0000433,C0000900,P009,A0000553,2006,CLOSED,2015,BRANCH
K0000434,C0000900,P009,A0000554,2004,CLOSED,2009,BRANCH
K0000435,C0000904,P009,A0000557,2019,ACTIVE,,BRANCH
K0000436,C0000904,P009,A0000558,2020,ACTIVE,,DIGITAL
K0000437,C0000907,P009,A0000560,2008,CLOSED,2025,BRANCH
K0000438,C0000909,P009,A0000561,2020,CLOSED,2024,BRANCH
K0000439,C0000909,P009,A0000562,2019,ACTIVE,,BRANCH
K0000440,C0000909,P009,A0000563,2020,ACTIVE,,BRANCH
K0000441,C0000910,P009,A0000565,2012,CLOSED,2012,BRANCH
K0000442,C0000910,P009,A0000566,2012,CLOSED,2013,BRANCH
K0000443,C0000911,P009,A0000567,2015,CLOSED,2015,BRANCH
K0000444,C0000911,P009,A0000568,2017,CLOSED,2017,BRANCH
K0000445,C0000912,P009,A0000569,2017,CLOSED,2021,BRANCH
K0000446,C0000925,P009,A0000571,1996,ACTIVE,,BRANCH
K0000447,C0000928,P009,A0000573,2020,CLOSED,2025,BRANCH
K0000448,C0000930,P009,A0000574,2016,ACTIVE,,REMOTE_ASSISTED
K0000449,C0000931,P009,A0000575,2016,CLOSED,2021,BRANCH
K0000450,C0000933,P009,A0000577,2015,CLOSED,2022,BRANCH
K0000451,C0000943,P009,A0000578,2015,ACTIVE,,BRANCH
K0000452,C0000945,P009,A0000579,2017,ACTIVE,,BRANCH
K0000453,C0000948,P009,A0000580,2013,CLOSED,2024,DIGITAL
K0000454,C0000949,P009,A0000581,2018,CLOSED,2019,BRANCH
K0000455,C0000962,P009,A0000583,2015,ACTIVE,,BRANCH
K0000456,C0000965,P009,A0000584,2005,CLOSED,2022,BRANCH
K0000457,C0000970,P009,A0000585,2018,CLOSED,2023,DIGITAL
K0000458,C0000970,P009,A0000586,2018,CLOSED,2021,DIGITAL
K0000459,C0000971,P009,A0000587,2018,CLOSED,2026,BRANCH
K0000460,C0000973,P009,A0000588,2007,CLOSED,2007,BRANCH
K0000461,C0000973,P009,A0000589,2007,CLOSED,2007,BRANCH
K0000462,C0000975,P009,A0000590,2016,CLOSED,2017,BRANCH
K0000463,C0000980,P009,A0000591,2014,CLOSED,2024,BRANCH
K0000464,C0000983,P009,A0000592,2016,CLOSED,2026,BRANCH
K0000465,C0000984,P009,A0000594,2018,CLOSED,2019,BRANCH
K0000466,C0000984,P009,A0000595,2017,CLOSED,2017,DIGITAL
K0000467,C0000984,P009,A0000596,2019,CLOSED,2019,BRANCH
K0000468,C0000986,P009,A0000597,2020,ACTIVE,,BRANCH
K0000469,C0000990,P009,A0000598,2005,CLOSED,2005,BRANCH
K0000470,C0000990,P009,A0000599,2005,CLOSED,2005,BRANCH
K0000471,C0000990,P009,A0000600,2005,CLOSED,2005,BRANCH
K0000472,C0000990,P009,A0000601,2005,CLOSED,2005,BRANCH
K0000473,C0000990,P009,A0000602,2005,CLOSED,2005,BRANCH
K0000474,C0000990,P009,A0000603,2005,CLOSED,2005,BRANCH
K0000475,C0000992,P009,A0000604,2005,CLOSED,2009,BRANCH
K0000476,C0000993,P009,A0000605,2020,ACTIVE,,BRANCH
K0000477,C0000994,P009,A0000606,2020,CLOSED,2020,BRANCH
K0000478,C0000994,P009,A0000607,2020,CLOSED,2020,BRANCH
K0000479,C0000999,P009,A0000608,2004,CLOSED,2005,BRANCH
K0000480,C0001002,P009,A0000609,2011,CLOSED,2016,BRANCH
K0000481,C0001005,P009,A0000610,2017,CLOSED,2018,BRANCH
K0000482,C0001005,P009,A0000611,2016,CLOSED,2018,BRANCH
K0000483,C0001010,P009,A0000612,2001,CLOSED,2003,BRANCH
K0000484,C0001010,P009,A0000613,2003,ACTIVE,,BRANCH
K0000485,C0001016,P009,A0000614,2017,CLOSED,2024,BRANCH
K0000486,C0001016,P009,A0000615,2017,CLOSED,2024,BRANCH
K0000487,C0001023,P009,A0000616,2017,CLOSED,2018,BRANCH
K0000488,C0001024,P009,A0000617,2015,CLOSED,2026,BRANCH
K0000489,C0001024,P009,A0000618,2017,ACTIVE,,DIGITAL
K0000490,C0001026,P009,A0000619,2009,CLOSED,2013,BRANCH
K0000491,C0001030,P009,A0000620,2011,ACTIVE,,BRANCH
K0000492,C0001035,P009,A0000621,2017,CLOSED,2025,DIGITAL
K0000493,C0001035,P009,A0000622,2017,ACTIVE,,BRANCH
K0000494,C0001041,P009,A0000624,2015,CLOSED,2021,REMOTE_ASSISTED
K0000495,C0001041,P009,A0000626,2017,CLOSED,2018,REMOTE_ASSISTED
K0000496,C0001043,P009,A0000627,2009,CLOSED,2010,BRANCH
K0000497,C0001043,P009,A0000629,2011,CLOSED,2011,BRANCH
K0000498,C0001043,P009,A0000630,2011,CLOSED,2011,BRANCH
K0000499,C0001046,P009,A0000631,2010,CLOSED,2011,BRANCH
K0000500,C0001046,P009,A0000632,2015,CLOSED,2015,BRANCH
K0000501,C0001048,P009,A0000633,2015,ACTIVE,,BRANCH
K0000502,C0001050,P009,A0000634,2009,CLOSED,2011,BRANCH
K0000503,C0001051,P009,A0000636,2001,CLOSED,2007,BRANCH
K0000504,C0001051,P009,A0000637,2003,CLOSED,2004,BRANCH
K0000505,C0001053,P009,A0000639,2019,ACTIVE,,BRANCH
K0000506,C0001057,P009,A0000640,2017,ACTIVE,,BRANCH
K0000507,C0001063,P009,A0000641,1996,CLOSED,2008,BRANCH
K0000508,C0001064,P009,A0000642,2010,ACTIVE,,BRANCH
K0000509,C0001064,P009,A0000643,2014,CLOSED,2022,BRANCH
K0000510,C0001068,P009,A0000644,2018,CLOSED,2022,REMOTE_ASSISTED
K0000511,C0001068,P009,A0000645,2019,CLOSED,2022,REMOTE_ASSISTED
K0000512,C0001069,P009,A0000646,2017,ACTIVE,,BRANCH
K0000513,C0001071,P009,A0000648,2004,CLOSED,2008,BRANCH
K0000514,C0001071,P009,A0000649,2008,CLOSED,2008,BRANCH
K0000515,C0001071,P009,A0000650,1999,CLOSED,2003,BRANCH
K0000516,C0001074,P009,A0000651,2017,CLOSED,2017,REMOTE_ASSISTED
K0000517,C0001074,P009,A0000652,2018,ACTIVE,,BRANCH
K0000518,C0001074,P009,A0000653,2020,ACTIVE,,REMOTE_ASSISTED
K0000519,C0001080,P009,A0000654,2015,CLOSED,2020,BRANCH
K0000520,C0001081,P009,A0000655,2018,CLOSED,2022,BRANCH
K0000521,C0001086,P009,A0000656,2014,CLOSED,2024,BRANCH
K0000522,C0001086,P009,A0000657,2014,ACTIVE,,BRANCH
K0000523,C0001086,P009,A0000658,2017,CLOSED,2018,BRANCH
K0000524,C0001086,P009,A0000659,2015,ACTIVE,,BRANCH
K0000525,C0001096,P009,A0000660,2015,CLOSED,2015,BRANCH
K0000526,C0001097,P009,A0000662,2012,CLOSED,2021,BRANCH
K0000527,C0001097,P009,A0000663,2006,CLOSED,2009,BRANCH
K0000528,C0001097,P009,A0000664,2000,CLOSED,2021,BRANCH
K0000529,C0001098,P009,A0000665,2011,ACTIVE,,BRANCH
K0000530,C0001098,P009,A0000666,2016,CLOSED,2024,BRANCH
K0000531,C0001106,P009,A0000669,2020,ACTIVE,,BRANCH
K0000532,C0001106,P009,A0000670,2019,CLOSED,2023,REMOTE_ASSISTED
K0000533,C0001106,P009,A0000671,2018,CLOSED,2019,BRANCH
K0000534,C0001117,P009,A0000672,2008,CLOSED,2009,BRANCH
K0000535,C0001117,P009,A0000673,1998,CLOSED,2005,BRANCH
K0000536,C0001118,P009,A0000674,2000,CLOSED,2000,BRANCH
K0000537,C0001118,P009,A0000675,2000,CLOSED,2002,BRANCH
K0000538,C0001118,P009,A0000677,1998,CLOSED,1999,BRANCH
K0000539,C0001118,P009,A0000678,2002,CLOSED,2003,BRANCH
K0000540,C0001118,P009,A0000679,2000,CLOSED,2001,BRANCH
K0000541,C0001118,P009,A0000681,2002,CLOSED,2002,BRANCH
K0000542,C0001121,P009,A0000683,2010,ACTIVE,,BRANCH
K0000543,C0001121,P009,A0000685,2009,CLOSED,2011,BRANCH
K0000544,C0001121,P009,A0000686,2008,CLOSED,2011,BRANCH
K0000545,C0001127,P009,A0000687,2005,CLOSED,2007,BRANCH
K0000546,C0001134,P009,A0000689,1996,CLOSED,1996,BRANCH
K0000547,C0001134,P009,A0000690,1996,CLOSED,1996,BRANCH
K0000548,C0001140,P009,A0000691,2019,CLOSED,2019,DIGITAL
K0000549,C0001142,P009,A0000692,2015,CLOSED,2024,BRANCH
K0000550,C0001142,P009,A0000693,2018,CLOSED,2023,BRANCH
K0000551,C0001144,P009,A0000694,2006,ACTIVE,,BRANCH
K0000552,C0001147,P009,A0000696,2009,CLOSED,2010,BRANCH
K0000553,C0001151,P009,A0000698,2020,ACTIVE,,BRANCH
K0000554,C0001154,P009,A0000700,2018,CLOSED,2023,BRANCH
K0000555,C0001164,P009,A0000701,2018,CLOSED,2024,BRANCH
K0000556,C0001168,P009,A0000703,2013,CLOSED,2013,BRANCH
K0000557,C0001170,P009,A0000704,2020,CLOSED,2020,BRANCH
K0000558,C0001171,P009,A0000705,2017,ACTIVE,,DIGITAL
K0000559,C0001175,P009,A0000707,2020,CLOSED,2026,BRANCH
K0000560,C0001182,P009,A0000708,2001,CLOSED,2021,BRANCH
K0000561,C0001182,P009,A0000710,2005,CLOSED,2024,BRANCH
K0000562,C0001186,P009,A0000712,2014,CLOSED,2016,BRANCH
K0000563,C0001186,P009,A0000713,2020,CLOSED,2023,DIGITAL
K0000564,C0001186,P009,A0000714,2015,CLOSED,2023,DIGITAL
K0000565,C0001186,P009,A0000715,2018,CLOSED,2023,BRANCH
K0000566,C0001189,P009,A0000716,2012,CLOSED,2014,BRANCH
K0000567,C0001190,P009,A0000717,2016,CLOSED,2017,BRANCH
K0000568,C0001191,P009,A0000719,2007,CLOSED,2007,BRANCH
K0000569,C0001191,P009,A0000720,2009,CLOSED,2009,BRANCH
K0000570,C0001191,P009,A0000721,2008,CLOSED,2008,BRANCH
K0000571,C0001192,P009,A0000722,2014,CLOSED,2019,BRANCH
K0000572,C0001197,P009,A0000724,2017,CLOSED,2019,BRANCH
K0000573,C0001198,P009,A0000725,1998,CLOSED,2021,BRANCH
K0000574,C0001198,P009,A0000726,2015,CLOSED,2021,BRANCH
K0000575,C0001198,P009,A0000728,1997,CLOSED,2021,BRANCH
K0000576,C0001198,P009,A0000729,2005,CLOSED,2021,BRANCH
K0000577,C0001209,P009,A0000730,2019,ACTIVE,,DIGITAL
K0000578,C0001209,P009,A0000731,2019,ACTIVE,,BRANCH
K0000579,C0001217,P009,A0000733,2015,ACTIVE,,DIGITAL
K0000580,C0001217,P009,A0000734,2018,ACTIVE,,DIGITAL
K0000581,C0001218,P009,A0000735,2020,CLOSED,2024,BRANCH
K0000582,C0001221,P009,A0000736,2010,ACTIVE,,BRANCH
K0000583,C0001221,P009,A0000737,2011,CLOSED,2013,BRANCH
K0000584,C0001221,P009,A0000738,2014,CLOSED,2023,BRANCH
K0000585,C0001221,P009,A0000739,2010,CLOSED,2021,BRANCH
K0000586,C0001221,P009,A0000740,2014,ACTIVE,,BRANCH
K0000587,C0001222,P009,A0000742,2004,CLOSED,2010,BRANCH
K0000588,C0001222,P009,A0000743,2013,CLOSED,2021,DIGITAL
K0000589,C0001222,P009,A0000744,2013,CLOSED,2016,BRANCH
K0000590,C0001222,P009,A0000746,1997,CLOSED,2021,BRANCH
K0000591,C0001222,P009,A0000747,2019,CLOSED,2021,BRANCH
K0000592,C0001224,P009,A0000748,2020,CLOSED,2020,BRANCH
K0000593,C0001224,P009,A0000749,2020,ACTIVE,,BRANCH
K0000594,C0001224,P009,A0000750,2020,ACTIVE,,DIGITAL
K0000595,C0001229,P009,A0000751,2018,CLOSED,2025,BRANCH
K0000596,C0001229,P009,A0000752,2014,CLOSED,2024,BRANCH
K0000597,C0001233,P009,A0000753,2017,CLOSED,2017,BRANCH
K0000598,C0001244,P009,A0000754,2009,CLOSED,2010,BRANCH
K0000599,C0001245,P009,A0000755,2016,ACTIVE,,BRANCH
K0000600,C0001251,P009,A0000756,2019,CLOSED,2019,DIGITAL
K0000601,C0001251,P009,A0000757,2020,CLOSED,2020,BRANCH
K0000602,C0001251,P009,A0000760,2019,CLOSED,2023,BRANCH
K0000603,C0001251,P009,A0000761,2019,CLOSED,2022,BRANCH
K0000604,C0001251,P009,A0000762,2019,ACTIVE,,DIGITAL
K0000605,C0001251,P009,A0000764,2020,CLOSED,2020,REMOTE_ASSISTED
K0000606,C0001256,P009,A0000765,2017,CLOSED,2024,BRANCH
K0000607,C0001256,P009,A0000766,2016,CLOSED,2024,BRANCH
K0000608,C0001260,P009,A0000767,2003,CLOSED,2003,BRANCH
K0000609,C0001260,P009,A0000768,2010,CLOSED,2011,BRANCH
K0000610,C0001264,P009,A0000769,2020,ACTIVE,,BRANCH
K0000611,C0001266,P009,A0000770,2020,ACTIVE,,BRANCH
K0000612,C0001268,P009,A0000771,2020,ACTIVE,,BRANCH
K0000613,C0001270,P009,A0000772,2016,CLOSED,2016,BRANCH
K0000614,C0001270,P009,A0000773,2016,CLOSED,2017,BRANCH
K0000615,C0001283,P009,A0000774,2001,CLOSED,2003,BRANCH
K0000616,C0001283,P009,A0000775,2009,CLOSED,2013,BRANCH
K0000617,C0001284,P009,A0000776,2017,ACTIVE,,REMOTE_ASSISTED
K0000618,C0001289,P009,A0000777,2007,CLOSED,2009,BRANCH
K0000619,C0001289,P009,A0000778,2005,CLOSED,2007,BRANCH
K0000620,C0001289,P009,A0000779,2011,CLOSED,2011,BRANCH
K0000621,C0001293,P009,A0000780,2020,ACTIVE,,REMOTE_ASSISTED
K0000622,C0001300,P009,A0000781,2016,CLOSED,2018,BRANCH
K0000623,C0001302,P009,A0000782,2014,CLOSED,2026,REMOTE_ASSISTED
K0000624,C0001302,P009,A0000783,2019,CLOSED,2019,REMOTE_ASSISTED
K0000625,C0001303,P009,A0000784,2015,ACTIVE,,BRANCH
K0000626,C0001307,P009,A0000785,2010,CLOSED,2015,BRANCH
K0000627,C0001307,P009,A0000786,2010,ACTIVE,,BRANCH
K0000628,C0001307,P009,A0000787,2014,CLOSED,2022,BRANCH
K0000629,C0001309,P009,A0000788,2020,ACTIVE,,BRANCH
K0000630,C0001310,P009,A0000789,2002,CLOSED,2022,BRANCH
K0000631,C0001312,P009,A0000790,2008,CLOSED,2011,BRANCH
K0000632,C0001314,P009,A0000791,2009,CLOSED,2021,BRANCH
K0000633,C0001314,P009,A0000792,2009,CLOSED,2019,BRANCH
K0000634,C0001314,P009,A0000794,2017,CLOSED,2018,BRANCH
K0000635,C0001315,P009,A0000799,2020,ACTIVE,,BRANCH
K0000636,C0001317,P009,A0000800,1998,ACTIVE,,BRANCH
K0000637,C0001317,P009,A0000801,1999,ACTIVE,,BRANCH
K0000638,C0001317,P009,A0000802,1997,ACTIVE,,BRANCH
K0000639,C0001317,P009,A0000804,1998,CLOSED,2004,BRANCH
K0000640,C0001317,P009,A0000806,2011,ACTIVE,,BRANCH
K0000641,C0001319,P009,A0000807,2008,CLOSED,2023,BRANCH
K0000642,C0001320,P009,A0000808,2010,CLOSED,2021,BRANCH
K0000643,C0001321,P009,A0000809,2015,ACTIVE,,BRANCH
K0000644,C0001322,P009,A0000810,2014,CLOSED,2023,BRANCH
K0000645,C0001322,P009,A0000811,2016,CLOSED,2022,REMOTE_ASSISTED
K0000646,C0001324,P009,A0000812,2011,CLOSED,2013,BRANCH
K0000647,C0001324,P009,A0000813,2011,CLOSED,2012,BRANCH
K0000648,C0001327,P009,A0000815,2009,CLOSED,2023,BRANCH
K0000649,C0001327,P009,A0000816,2013,CLOSED,2023,BRANCH
K0000650,C0001327,P009,A0000818,2019,CLOSED,2021,BRANCH
K0000651,C0001329,P009,A0000819,2020,CLOSED,2025,BRANCH
K0000652,C0001331,P009,A0000820,2012,CLOSED,2012,BRANCH
K0000653,C0001331,P009,A0000821,2020,ACTIVE,,BRANCH
K0000654,C0001334,P009,A0000822,2014,ACTIVE,,BRANCH
K0000655,C0001334,P009,A0000823,2018,ACTIVE,,DIGITAL
K0000656,C0001334,P009,A0000824,2017,CLOSED,2019,REMOTE_ASSISTED
K0000657,C0001335,P009,A0000825,2016,CLOSED,2017,REMOTE_ASSISTED
K0000658,C0001337,P009,A0000826,2016,CLOSED,2016,BRANCH
K0000659,C0001337,P009,A0000827,2019,ACTIVE,,BRANCH
K0000660,C0001337,P009,A0000828,2019,CLOSED,2019,DIGITAL
K0000661,C0001343,P009,A0000829,2015,ACTIVE,,BRANCH
K0000662,C0001347,P009,A0000831,2018,CLOSED,2022,REMOTE_ASSISTED
K0000663,C0001350,P009,A0000832,2018,ACTIVE,,DIGITAL
K0000664,C0001350,P009,A0000833,2019,CLOSED,2019,BRANCH
K0000665,C0001352,P009,A0000834,2019,CLOSED,2025,BRANCH
K0000666,C0001358,P009,A0000835,2007,CLOSED,2010,BRANCH
K0000667,C0001359,P009,A0000836,2005,CLOSED,2005,BRANCH
K0000668,C0001359,P009,A0000837,2005,CLOSED,2005,BRANCH
K0000669,C0001359,P009,A0000838,2005,CLOSED,2005,BRANCH
K0000670,C0001359,P009,A0000839,2005,CLOSED,2005,BRANCH
K0000671,C0001359,P009,A0000840,2005,CLOSED,2005,REMOTE_ASSISTED
K0000672,C0001359,P009,A0000841,2005,CLOSED,2005,BRANCH
K0000673,C0001360,P009,A0000842,2019,ACTIVE,,REMOTE_ASSISTED
K0000674,C0001364,P009,A0000843,2015,ACTIVE,,BRANCH
K0000675,C0001364,P009,A0000844,2018,ACTIVE,,BRANCH
K0000676,C0001371,P009,A0000845,2019,CLOSED,2019,DIGITAL
K0000677,C0001385,P009,A0000847,2020,CLOSED,2020,DIGITAL
K0000678,C0001389,P009,A0000848,1998,CLOSED,1999,BRANCH
K0000679,C0001389,P009,A0000849,1997,CLOSED,1998,BRANCH
K0000680,C0001395,P009,A0000851,2002,CLOSED,2016,BRANCH
K0000681,C0001395,P009,A0000852,2008,CLOSED,2009,BRANCH
K0000682,C0001397,P009,A0000853,2003,CLOSED,2008,BRANCH
K0000683,C0001399,P009,A0000854,2004,ACTIVE,,BRANCH
K0000684,C0001399,P009,A0000855,2016,ACTIVE,,BRANCH
K0000685,C0001399,P009,A0000856,2011,CLOSED,2013,BRANCH
K0000686,C0001399,P009,A0000857,2007,ACTIVE,,BRANCH
K0000687,C0001399,P009,A0000859,2000,CLOSED,2005,BRANCH
K0000688,C0001399,P009,A0000860,2003,CLOSED,2016,BRANCH
K0000689,C0001399,P009,A0000861,2009,ACTIVE,,BRANCH
K0000690,C0001400,P009,A0000862,2016,ACTIVE,,BRANCH
K0000691,C0001404,P009,A0000864,2007,CLOSED,2012,BRANCH
K0000692,C0001405,P009,A0000865,2020,ACTIVE,,BRANCH
K0000693,C0001406,P009,A0000866,1996,CLOSED,2005,BRANCH
K0000694,C0001406,P009,A0000867,2002,CLOSED,2024,BRANCH
K0000695,C0001406,P009,A0000868,2020,ACTIVE,,BRANCH
K0000696,C0001406,P009,A0000870,2011,ACTIVE,,BRANCH
K0000697,C0001406,P009,A0000872,2014,CLOSED,2018,BRANCH
K0000698,C0001407,P009,A0000873,2011,CLOSED,2014,REMOTE_ASSISTED
K0000699,C0001410,P009,A0000874,2020,ACTIVE,,DIGITAL
K0000700,C0001411,P009,A0000875,2020,CLOSED,2025,BRANCH
K0000701,C0001412,P009,A0000876,2013,CLOSED,2021,BRANCH
K0000702,C0001412,P009,A0000878,2012,CLOSED,2013,BRANCH
K0000703,C0001412,P009,A0000879,2007,CLOSED,2011,BRANCH
K0000704,C0001412,P009,A0000881,2007,CLOSED,2016,BRANCH
K0000705,C0001419,P009,A0000884,1996,CLOSED,1998,BRANCH
K0000706,C0001419,P009,A0000886,1999,CLOSED,1999,BRANCH
K0000707,C0001423,P009,A0000887,2020,CLOSED,2021,BRANCH
K0000708,C0001423,P009,A0000888,2020,CLOSED,2021,BRANCH
K0000709,C0001424,P009,A0000889,2008,CLOSED,2025,BRANCH
K0000710,C0001427,P009,A0000890,1999,CLOSED,2007,BRANCH
K0000711,C0001428,P009,A0000891,2019,CLOSED,2023,BRANCH
K0000712,C0001428,P009,A0000892,2019,CLOSED,2023,BRANCH
K0000713,C0001437,P009,A0000893,2016,ACTIVE,,BRANCH
K0000714,C0001437,P009,A0000894,2018,CLOSED,2019,BRANCH
K0000715,C0001437,P009,A0000895,2017,CLOSED,2025,BRANCH
K0000716,C0001441,P009,A0000896,2016,CLOSED,2024,REMOTE_ASSISTED
K0000717,C0001442,P009,A0000898,2013,ACTIVE,,BRANCH
K0000718,C0001443,P009,A0000899,2006,CLOSED,2007,BRANCH
K0000719,C0001443,P009,A0000900,1996,CLOSED,2000,BRANCH
K0000720,C0001445,P009,A0000901,1996,CLOSED,1996,BRANCH
K0000721,C0001445,P009,A0000902,1996,CLOSED,1996,BRANCH
K0000722,C0001445,P009,A0000903,1998,CLOSED,1999,BRANCH
K0000723,C0001452,P009,A0000905,2003,CLOSED,2003,BRANCH
K0000724,C0001452,P009,A0000907,2002,CLOSED,2003,BRANCH
K0000725,C0001452,P009,A0000908,2002,CLOSED,2004,BRANCH
K0000726,C0001452,P009,A0000909,2004,CLOSED,2005,BRANCH
K0000727,C0001462,P009,A0000911,2014,CLOSED,2015,DIGITAL
K0000728,C0001462,P009,A0000912,2017,CLOSED,2022,BRANCH
K0000729,C0001463,P009,A0000913,2018,ACTIVE,,REMOTE_ASSISTED
K0000730,C0001463,P009,A0000914,2019,ACTIVE,,BRANCH
K0000731,C0001464,P009,A0000916,2017,CLOSED,2023,BRANCH
K0000732,C0001464,P009,A0000917,2017,CLOSED,2020,BRANCH
K0000733,C0001464,P009,A0000919,2018,ACTIVE,,BRANCH
K0000734,C0001465,P009,A0000920,2017,ACTIVE,,BRANCH
K0000735,C0001466,P009,A0000921,2019,ACTIVE,,BRANCH
K0000736,C0001467,P009,A0000922,2013,CLOSED,2021,BRANCH
K0000737,C0001467,P009,A0000923,2015,ACTIVE,,BRANCH
K0000738,C0001471,P009,A0000924,2016,CLOSED,2019,BRANCH
K0000739,C0001472,P009,A0000926,2015,ACTIVE,,BRANCH
K0000740,C0001472,P009,A0000927,2012,CLOSED,2021,BRANCH
K0000741,C0001472,P009,A0000928,2017,CLOSED,2018,BRANCH
K0000742,C0001472,P009,A0000930,2012,ACTIVE,,BRANCH
K0000743,C0001474,P009,A0000931,2005,CLOSED,2016,BRANCH
K0000744,C0001474,P009,A0000932,2008,ACTIVE,,BRANCH
K0000745,C0001474,P009,A0000933,2010,CLOSED,2013,BRANCH
K0000746,C0001478,P009,A0000936,2013,CLOSED,2025,BRANCH
K0000747,C0001478,P009,A0000937,2005,CLOSED,2008,BRANCH
K0000748,C0001478,P009,A0000938,2008,CLOSED,2014,BRANCH
K0000749,C0001478,P009,A0000939,2006,ACTIVE,,BRANCH
K0000750,C0001478,P009,A0000941,2000,ACTIVE,,BRANCH
K0000751,C0001479,P009,A0000943,2016,CLOSED,2017,BRANCH
K0000752,C0001482,P009,A0000944,2011,ACTIVE,,BRANCH
K0000753,C0001482,P009,A0000945,2015,ACTIVE,,REMOTE_ASSISTED
K0000754,C0001484,P009,A0000946,2015,CLOSED,2017,BRANCH
K0000755,C0001484,P009,A0000948,2018,ACTIVE,,BRANCH
K0000756,C0001488,P009,A0000951,2009,CLOSED,2009,BRANCH
K0000757,C0001488,P009,A0000952,2009,CLOSED,2009,BRANCH
K0000758,C0001491,P009,A0000953,2013,CLOSED,2023,BRANCH
K0000759,C0001491,P009,A0000954,2012,ACTIVE,,BRANCH
K0000760,C0001491,P009,A0000956,2014,ACTIVE,,BRANCH
K0000761,C0001491,P009,A0000957,2010,CLOSED,2011,BRANCH
K0000762,C0001493,P009,A0000958,1996,CLOSED,2007,BRANCH
K0000763,C0001494,P009,A0000960,2016,CLOSED,2023,BRANCH
